Student_ID,Age,Gender,Family_Income_Level,Location,Interest_Score,Motivation_Level,Self_Confidence,Stress_Level,Personality_Type,Decision_Making_Ability,Creativity_Index,Risk_Tolerance,GPA,Math_Score,Programming_Skill,Analytical_Skill,Communication_Skill,Internship_Count,Daily_Study_Time,Online_Course_Usage,Device_Usage_Time,Focus_Duration,Sleep_Hours,Activity_Level,Career_Preference
4654,23,Female,Medium,Rural,5,8,3,8,Introvert,8,1,10,8.99,72,56,58,47,2,8.37,6,9.26,15,8.36,7,Researcher
4655,24,Other,High,Urban,8,7,5,6,Extrovert,1,8,9,8.95,86,87,85,71,3,2.93,46,4.16,84,8.44,1,Researcher
4656,21,Male,Medium,Urban,7,2,5,7,Introvert,2,6,2,8.94,69,52,86,82,0,9.15,21,4.4,116,6.92,10,Government Job
4657,18,Male,Medium,Urban,8,8,9,6,Extrovert,7,7,5,9.2,68,57,70,45,3,8.24,26,5.23,42,6.97,4,Business Analyst
4658,20,Other,High,Urban,9,3,4,10,Extrovert,2,10,4,9.79,93,60,76,47,0,2.0,98,6.33,110,7.1,10,Government Job
4659,24,Other,High,Urban,2,6,5,7,Extrovert,9,10,1,6.55,67,75,62,93,3,8.48,37,11.17,23,6.54,3,Government Job
4660,19,Male,Low,Urban,10,10,9,9,Introvert,6,2,6,10.0,53,51,51,61,4,5.88,87,2.27,112,6.65,4,Data Scientist
4661,23,Female,Medium,Rural,5,7,4,5,Extrovert,5,7,6,9.49,57,82,52,79,3,8.34,13,8.38,63,4.47,5,Data Scientist
4662,20,Male,High,Rural,8,6,3,1,Introvert,7,8,1,7.77,95,41,61,90,3,6.56,39,10.62,80,8.91,10,Software Engineer
4663,21,Male,Low,Urban,3,5,7,1,Introvert,10,5,7,6.63,79,59,89,86,1,4.53,99,9.23,36,4.31,4,Entrepreneur
4664,18,Other,High,Rural,6,4,7,9,Extrovert,8,1,6,7.82,97,62,42,70,2,6.41,76,4.17,53,6.4,4,Entrepreneur
4665,21,Other,High,Urban,6,2,8,5,Extrovert,9,6,4,9.11,69,60,51,90,2,6.73,49,6.77,37,7.93,8,Government Job
4666,24,Male,High,Rural,7,9,4,2,Extrovert,6,3,7,8.41,57,70,76,45,2,7.9,74,11.1,75,6.92,2,Entrepreneur
4667,18,Female,Medium,Urban,3,7,4,3,Introvert,5,5,3,7.12,54,55,70,43,0,8.48,31,3.16,81,4.48,1,Software Engineer
4668,22,Male,High,Urban,8,7,9,1,Extrovert,7,9,10,7.63,90,52,52,94,4,6.97,68,11.88,57,6.78,8,Entrepreneur
4669,19,Male,Low,Rural,8,4,10,6,Extrovert,2,7,6,9.82,83,43,62,98,0,9.91,80,3.44,59,8.53,7,Business Analyst
4670,22,Female,High,Rural,9,5,7,6,Ambivert,8,8,6,9.22,89,41,52,46,1,8.01,65,3.42,94,7.11,2,Government Job
4671,22,Male,High,Rural,8,6,3,3,Ambivert,4,6,10,6.5,56,89,45,96,1,9.2,95,10.13,55,7.9,3,Government Job
4672,21,Male,Low,Rural,3,2,9,3,Ambivert,1,9,6,8.18,99,40,87,73,3,3.88,86,10.28,108,6.31,1,Data Scientist
4673,24,Other,Low,Rural,6,4,5,7,Extrovert,3,3,3,9.72,71,65,97,66,1,3.85,4,2.38,33,5.56,6,Government Job
4674,19,Female,Medium,Rural,9,4,4,1,Introvert,9,1,10,6.14,58,69,42,41,1,4.26,39,3.68,58,5.0,4,Researcher
4675,18,Other,Medium,Rural,1,4,1,5,Ambivert,4,10,5,6.17,60,93,46,93,4,4.96,37,11.49,40,8.25,8,Government Job
4676,18,Other,Medium,Rural,3,7,9,3,Introvert,10,4,1,8.87,61,77,92,53,1,9.65,71,4.79,30,7.53,3,Government Job
4677,23,Female,Medium,Urban,2,7,6,5,Ambivert,10,8,6,8.3,57,59,49,80,3,1.66,90,2.12,36,4.89,1,Government Job
4678,20,Female,Low,Rural,8,7,2,4,Ambivert,3,6,7,6.18,81,64,70,68,2,5.49,61,4.54,20,6.76,10,Entrepreneur
4679,23,Male,High,Rural,6,7,7,6,Introvert,4,7,5,9.98,66,91,43,78,0,2.45,1,9.35,51,7.55,1,Software Engineer
4680,23,Other,High,Urban,10,2,3,9,Ambivert,3,9,5,8.32,75,58,83,61,0,8.3,39,11.16,83,6.84,6,Software Engineer
4681,18,Female,High,Urban,8,5,6,2,Introvert,3,2,6,7.97,82,66,45,44,0,1.28,70,3.55,92,8.75,7,Business Analyst
4682,21,Other,Medium,Urban,2,10,8,10,Extrovert,2,7,7,7.79,75,49,57,95,3,5.1,49,4.24,38,4.92,8,Researcher
4683,22,Other,Low,Urban,6,2,3,8,Extrovert,6,4,4,8.8,71,80,46,83,4,4.55,21,6.42,92,7.57,1,Researcher
4684,24,Female,Low,Rural,7,5,5,2,Introvert,10,7,7,7.83,52,56,73,57,3,1.83,6,9.48,87,7.08,5,Software Engineer
4685,22,Male,Low,Rural,8,6,6,4,Introvert,6,8,5,8.64,80,86,62,99,0,4.39,72,8.59,54,8.59,5,Entrepreneur
4686,22,Other,High,Urban,9,3,1,9,Extrovert,10,2,7,7.95,63,41,47,90,3,8.28,34,5.28,89,8.31,6,Government Job
4687,19,Female,Medium,Urban,5,6,10,4,Introvert,4,7,1,8.44,67,56,89,55,3,2.24,23,2.66,24,7.24,9,Business Analyst
4688,18,Male,Low,Rural,3,5,7,7,Extrovert,8,8,10,9.22,83,46,63,83,3,9.85,35,4.53,45,6.18,3,Government Job
4689,24,Other,Medium,Rural,2,4,4,5,Extrovert,6,1,2,9.27,89,99,67,45,2,1.53,52,4.2,65,4.82,1,Business Analyst
4690,21,Female,Low,Rural,8,10,10,2,Introvert,8,10,2,9.4,66,55,84,40,3,3.6,81,2.21,68,8.01,3,Researcher
4691,19,Other,Medium,Rural,1,9,7,8,Ambivert,6,5,7,6.81,90,88,94,51,4,7.97,25,11.75,103,8.12,8,Business Analyst
4692,20,Female,Low,Urban,10,8,7,10,Introvert,9,9,9,6.24,61,66,42,63,2,4.22,78,4.55,67,5.81,10,Government Job
4693,21,Female,Medium,Rural,6,7,5,10,Extrovert,3,2,7,9.34,88,98,52,50,3,5.32,55,10.37,34,5.13,3,Data Scientist
4694,23,Other,Low,Urban,2,1,8,2,Ambivert,3,6,6,6.17,82,40,78,82,1,2.68,85,6.85,45,8.66,7,Researcher
4695,21,Other,Low,Urban,3,9,8,3,Ambivert,2,2,3,6.85,81,61,72,80,0,7.44,88,11.72,30,6.34,9,Software Engineer
4696,21,Female,Medium,Urban,8,9,5,10,Extrovert,10,3,5,8.1,70,61,89,73,2,2.62,42,3.5,115,7.68,8,Business Analyst
4697,22,Male,Medium,Rural,1,6,5,7,Ambivert,6,6,10,9.42,63,66,92,68,1,8.64,88,3.11,84,7.11,5,Researcher
4698,21,Other,High,Urban,6,7,7,5,Ambivert,7,5,2,9.59,51,55,55,71,0,5.86,40,2.02,57,7.5,8,Entrepreneur
4699,23,Female,Medium,Rural,3,3,6,10,Introvert,7,4,9,8.51,98,99,50,96,4,5.93,88,9.18,25,4.09,1,Entrepreneur
4700,23,Female,Low,Urban,6,5,4,3,Extrovert,5,7,6,9.87,56,92,68,60,1,9.4,37,5.06,62,7.13,2,Government Job
4701,18,Male,Low,Rural,3,7,2,2,Ambivert,6,3,9,8.92,64,75,64,79,4,7.96,88,10.7,54,6.75,3,Data Scientist
4702,21,Male,Medium,Urban,8,1,8,6,Extrovert,7,10,9,8.11,80,55,56,72,4,7.69,6,8.34,33,7.77,4,Government Job
4703,22,Male,High,Urban,5,1,3,10,Introvert,2,7,7,6.54,77,63,76,72,1,8.72,39,7.77,79,8.69,1,Software Engineer
4704,21,Other,Medium,Rural,4,5,2,1,Introvert,10,9,5,7.72,90,74,45,67,1,1.83,23,6.87,72,8.15,8,Entrepreneur
4705,20,Female,Low,Rural,9,9,10,8,Introvert,7,2,4,9.29,57,72,85,83,2,7.53,82,4.58,41,6.21,4,Researcher
4706,20,Female,Low,Urban,5,7,7,5,Ambivert,1,5,1,7.13,56,56,53,75,4,3.1,21,2.65,99,6.98,7,Business Analyst
4707,22,Female,High,Urban,4,1,10,5,Introvert,6,1,9,8.31,85,44,58,40,1,3.53,45,6.44,55,5.19,10,Entrepreneur
4708,18,Male,Medium,Rural,8,5,6,2,Extrovert,8,7,6,9.93,59,74,76,51,4,1.14,22,2.99,28,4.01,2,Entrepreneur
4709,18,Female,Low,Urban,8,8,8,7,Introvert,1,2,2,6.7,88,58,89,85,3,9.04,83,11.06,98,4.73,6,Data Scientist
4710,23,Other,Low,Rural,8,8,6,5,Ambivert,1,5,7,6.41,96,82,82,72,3,7.65,83,10.29,49,4.36,9,Government Job
4711,23,Male,Low,Rural,4,2,7,8,Introvert,6,1,6,9.18,79,86,95,83,3,2.25,6,8.2,115,7.75,7,Government Job
4712,19,Male,Medium,Urban,1,7,2,5,Ambivert,5,1,4,6.1,94,73,51,44,4,3.95,33,6.52,109,4.94,7,Business Analyst
4713,22,Male,Medium,Rural,2,10,10,9,Extrovert,3,4,6,8.57,89,71,58,41,4,5.32,10,6.54,16,4.56,3,Government Job
4714,21,Male,High,Urban,4,5,2,5,Introvert,10,7,6,7.34,90,64,60,75,1,5.45,42,6.65,96,5.43,7,Business Analyst
4715,24,Other,Low,Rural,10,9,6,3,Introvert,10,7,5,8.9,90,98,68,63,1,6.36,71,9.45,99,8.67,9,Entrepreneur
4716,22,Female,Low,Rural,2,3,9,2,Extrovert,7,8,1,6.48,54,61,67,82,2,5.25,10,3.26,103,5.37,7,Business Analyst
4717,19,Other,High,Urban,10,1,3,5,Extrovert,7,9,3,7.32,70,78,56,93,2,6.84,42,7.31,27,7.28,2,Software Engineer
4718,23,Female,Low,Rural,3,4,10,10,Ambivert,7,4,7,6.07,55,89,92,89,2,8.95,24,10.13,50,8.17,7,Software Engineer
4719,22,Other,High,Urban,9,7,8,10,Introvert,6,2,2,6.94,65,66,88,90,0,4.58,30,7.1,95,8.14,10,Entrepreneur
4720,22,Male,High,Rural,9,1,5,5,Introvert,4,10,10,7.93,65,72,96,89,3,8.89,25,2.14,90,8.72,9,Entrepreneur
4721,23,Male,Low,Rural,9,2,6,6,Introvert,9,10,10,6.71,73,47,41,91,4,2.98,73,4.45,56,5.81,7,Software Engineer
4722,19,Other,Medium,Rural,7,5,6,2,Introvert,9,3,1,8.4,95,69,45,86,3,2.09,96,8.69,100,6.44,1,Government Job
4723,23,Other,Medium,Rural,4,9,10,5,Extrovert,7,9,8,6.47,68,87,64,60,4,3.15,70,11.34,38,5.19,7,Business Analyst
4724,18,Female,Medium,Urban,1,1,3,1,Introvert,7,8,7,8.98,68,65,58,99,0,2.86,99,10.94,29,4.32,1,Data Scientist
4725,21,Other,Medium,Rural,3,4,5,3,Introvert,8,6,6,9.69,97,54,45,69,4,9.87,44,10.23,21,8.89,2,Data Scientist
4726,23,Other,Low,Rural,8,3,1,3,Introvert,5,3,10,7.54,86,75,40,54,2,4.43,57,11.5,17,8.33,9,Data Scientist
4727,19,Female,High,Rural,4,5,2,3,Ambivert,9,10,5,8.11,82,84,85,48,3,6.86,63,4.8,34,5.58,3,Business Analyst
4728,20,Female,High,Urban,10,5,10,3,Ambivert,6,8,6,7.95,54,96,94,94,3,7.26,19,2.12,57,7.95,8,Data Scientist
4729,18,Female,Low,Urban,10,10,3,8,Ambivert,7,2,1,9.14,58,51,73,71,3,5.01,78,5.54,40,8.15,1,Software Engineer
4730,20,Other,Medium,Urban,2,2,4,1,Extrovert,7,4,9,9.98,70,80,60,47,0,3.01,79,7.77,59,5.23,9,Business Analyst
4731,24,Female,High,Urban,8,5,9,6,Extrovert,9,4,1,8.94,56,84,60,62,3,4.94,98,5.16,42,8.67,10,Software Engineer
4732,23,Male,Low,Rural,7,9,1,6,Extrovert,7,9,4,6.86,91,82,83,66,1,5.26,61,2.44,113,5.6,6,Government Job
4733,18,Male,Low,Rural,10,5,3,1,Introvert,3,8,3,8.78,74,51,88,81,2,9.59,60,7.07,59,6.84,1,Government Job
4734,21,Male,Medium,Rural,9,10,3,1,Introvert,6,7,4,8.46,96,43,66,47,2,6.12,84,4.0,74,7.99,7,Business Analyst
4735,23,Other,Low,Urban,2,2,6,3,Extrovert,6,4,1,6.84,70,97,62,68,4,9.73,53,9.28,54,6.95,5,Data Scientist
4736,21,Male,High,Urban,5,7,5,8,Ambivert,7,7,10,6.96,93,42,75,50,0,6.19,34,2.89,23,5.3,5,Data Scientist
4737,22,Other,High,Rural,6,6,3,6,Introvert,6,1,4,8.61,62,76,75,60,4,2.3,33,11.58,85,8.66,9,Entrepreneur
4738,20,Other,Low,Rural,2,7,4,4,Ambivert,4,8,4,9.23,99,77,71,90,4,4.46,0,10.77,54,4.02,6,Researcher
4739,18,Male,High,Rural,2,8,7,5,Introvert,6,8,3,9.05,70,71,78,83,2,8.13,8,10.74,28,6.62,9,Software Engineer
4740,21,Female,Low,Urban,10,10,3,10,Introvert,3,9,8,8.43,59,65,97,78,1,4.79,93,9.9,96,4.22,2,Data Scientist
4741,19,Other,High,Rural,4,5,9,3,Ambivert,1,9,7,9.75,73,43,84,69,0,1.9,20,8.34,24,7.27,4,Business Analyst
4742,21,Male,Medium,Rural,8,2,8,6,Extrovert,1,1,9,8.92,76,40,56,72,0,1.86,81,2.53,113,4.21,6,Entrepreneur
4743,19,Other,High,Urban,5,7,2,6,Ambivert,5,10,2,8.17,82,94,53,42,0,3.13,21,8.62,62,4.28,3,Software Engineer
4744,23,Female,Medium,Urban,9,7,5,6,Extrovert,8,7,10,9.26,75,44,61,94,1,6.08,89,9.47,29,6.47,10,Data Scientist
4745,18,Female,Medium,Rural,4,8,4,9,Extrovert,3,1,3,7.16,85,41,56,52,0,8.47,75,3.31,59,7.44,10,Entrepreneur
4746,21,Male,Low,Urban,3,7,5,10,Introvert,2,6,6,7.05,66,85,68,75,3,5.8,30,8.16,82,6.1,3,Data Scientist
4747,24,Other,Medium,Rural,10,10,3,8,Introvert,8,5,2,9.89,70,50,87,62,1,7.71,36,6.79,72,8.57,10,Data Scientist
4748,21,Other,High,Rural,8,7,10,6,Introvert,9,2,2,9.8,94,48,87,65,4,6.81,99,6.72,33,8.64,10,Data Scientist
4749,24,Other,High,Rural,1,9,1,2,Extrovert,9,3,10,9.52,51,47,77,49,3,5.72,47,3.99,62,6.24,1,Entrepreneur
4750,18,Other,Medium,Rural,9,8,8,4,Extrovert,2,8,2,6.86,64,97,65,77,4,2.93,1,9.39,42,7.01,5,Government Job
4751,21,Male,Low,Urban,4,2,9,6,Ambivert,8,2,2,8.35,93,78,70,75,0,8.95,15,11.25,58,8.9,6,Government Job
4752,19,Female,Medium,Urban,9,2,8,9,Introvert,2,4,5,8.14,51,54,73,62,1,3.48,49,9.88,101,8.11,4,Researcher
4753,21,Male,High,Urban,8,7,4,2,Introvert,7,3,1,6.81,56,48,97,47,3,3.28,22,5.69,36,4.67,9,Data Scientist
4754,20,Other,High,Rural,3,10,2,6,Extrovert,8,7,7,7.79,85,81,66,53,1,3.32,98,11.84,100,4.36,6,Software Engineer
4755,23,Other,Medium,Rural,3,10,4,10,Introvert,1,8,1,7.86,95,89,56,63,1,1.86,5,5.64,112,6.85,3,Government Job
4756,22,Female,Medium,Rural,9,3,9,10,Extrovert,8,4,1,6.96,99,69,95,94,1,5.49,60,4.34,54,8.21,7,Government Job
4757,19,Other,Medium,Urban,3,1,10,10,Ambivert,3,6,5,9.82,92,68,62,57,4,3.95,35,11.68,89,7.79,5,Entrepreneur
4758,20,Male,High,Urban,4,9,9,7,Ambivert,1,3,7,7.97,81,90,73,79,1,5.7,21,9.9,58,7.13,9,Data Scientist
4759,24,Male,High,Rural,9,3,5,8,Introvert,7,7,3,8.1,52,64,57,76,0,5.08,61,9.61,116,8.17,5,Government Job
4760,23,Female,High,Urban,4,1,5,9,Ambivert,10,8,7,8.39,52,61,60,85,3,5.68,10,2.77,45,4.65,7,Entrepreneur
4761,18,Male,Low,Urban,3,6,10,5,Introvert,3,7,9,9.55,99,73,59,64,2,3.68,97,3.92,105,6.35,6,Software Engineer
4762,19,Male,High,Urban,7,4,3,9,Introvert,8,4,4,8.13,82,61,71,93,1,8.34,84,2.19,19,7.95,10,Government Job
4763,22,Male,High,Urban,6,1,6,9,Extrovert,9,10,5,8.16,94,85,51,86,3,5.81,76,9.77,43,4.8,3,Software Engineer
4764,23,Male,Low,Rural,1,4,7,7,Extrovert,2,9,8,6.96,74,69,43,59,4,2.88,44,4.78,83,5.87,10,Business Analyst
4765,24,Other,Low,Urban,10,8,10,2,Introvert,1,10,9,8.41,86,92,48,64,4,9.12,81,3.32,96,6.3,7,Business Analyst
4766,22,Male,Low,Rural,8,7,9,8,Ambivert,8,8,5,7.52,85,49,50,56,1,1.99,55,3.82,107,4.38,4,Researcher
4767,18,Female,Low,Urban,1,1,7,5,Ambivert,10,6,5,8.59,84,44,88,43,1,7.6,44,8.41,80,4.11,6,Business Analyst
4768,18,Female,Low,Rural,4,10,3,8,Introvert,6,2,2,7.2,68,44,69,98,0,7.11,43,6.33,28,6.54,6,Entrepreneur
4769,24,Male,Low,Rural,6,9,7,2,Introvert,10,10,9,8.86,94,41,84,60,2,1.66,93,11.41,101,8.53,3,Government Job
4770,19,Female,Medium,Urban,6,6,1,7,Ambivert,1,7,6,8.48,97,69,65,59,1,9.11,87,5.66,73,4.51,2,Business Analyst
4771,24,Male,Medium,Rural,7,2,2,5,Ambivert,3,9,5,7.9,68,61,96,84,1,3.85,0,10.34,67,4.65,3,Entrepreneur
4772,21,Female,Medium,Rural,5,3,4,4,Extrovert,9,9,5,6.39,82,52,71,86,0,7.67,27,7.46,43,4.29,8,Entrepreneur
4773,18,Female,Medium,Urban,5,7,7,10,Extrovert,9,9,4,8.51,67,78,67,80,4,3.49,3,9.05,117,5.81,1,Researcher
4774,23,Male,High,Rural,4,3,9,6,Ambivert,6,9,1,9.44,76,64,90,56,2,5.73,3,3.69,86,5.97,3,Entrepreneur
4775,21,Male,Low,Urban,6,3,5,5,Extrovert,3,6,6,6.68,79,92,79,74,4,9.75,77,9.49,18,8.92,6,Business Analyst
4776,20,Other,High,Rural,7,5,8,6,Extrovert,8,1,1,6.34,80,66,76,80,1,6.5,74,2.86,115,8.11,7,Government Job
4777,22,Male,Low,Urban,10,3,7,9,Introvert,6,6,10,6.16,88,86,81,99,2,3.67,86,8.91,46,5.83,10,Government Job
4778,21,Male,Low,Urban,10,3,5,1,Extrovert,1,5,2,6.13,52,66,86,62,1,5.13,75,6.66,63,5.9,4,Business Analyst
4779,22,Other,High,Urban,1,5,3,1,Extrovert,6,7,7,9.37,71,60,90,60,0,7.08,57,4.29,52,6.08,8,Data Scientist
4780,24,Male,Medium,Urban,9,5,3,6,Introvert,5,8,1,8.91,59,70,96,82,0,5.01,41,6.8,107,6.95,8,Government Job
4781,21,Male,High,Urban,8,9,6,2,Ambivert,8,1,8,6.81,57,54,80,93,4,9.2,67,10.56,43,8.38,4,Researcher
4782,24,Other,High,Rural,7,1,10,8,Extrovert,2,10,8,9.67,83,96,55,91,3,8.81,64,3.55,15,5.15,4,Software Engineer
4783,20,Male,Low,Rural,9,1,4,7,Extrovert,7,4,7,6.54,91,77,87,60,4,2.32,39,3.7,17,5.23,5,Software Engineer
4784,18,Male,Low,Urban,3,9,3,6,Ambivert,6,4,7,7.5,67,78,47,63,2,8.06,73,7.34,56,8.95,3,Data Scientist
4785,20,Other,Low,Rural,10,5,4,4,Extrovert,1,1,1,7.81,61,75,42,76,0,9.48,6,8.25,97,6.45,6,Business Analyst
4786,18,Other,Medium,Rural,4,4,3,9,Ambivert,8,4,3,6.3,95,75,42,97,4,3.85,1,6.2,92,7.42,9,Researcher
4787,24,Female,High,Rural,7,2,10,7,Introvert,6,7,9,7.39,81,40,49,57,0,3.14,86,4.66,46,8.04,2,Business Analyst
4788,18,Male,High,Urban,6,9,6,7,Ambivert,3,6,5,6.41,51,50,51,95,3,1.09,33,2.67,37,6.45,3,Government Job
4789,22,Female,Medium,Urban,2,6,7,5,Ambivert,5,4,5,9.16,66,44,54,83,4,2.04,50,2.5,40,4.08,10,Data Scientist
4790,23,Female,High,Rural,2,9,4,1,Ambivert,7,2,7,6.19,61,73,86,58,0,9.65,11,2.41,96,7.75,1,Software Engineer
4791,20,Other,High,Urban,10,5,3,2,Introvert,9,7,10,6.07,56,76,66,44,1,4.52,55,11.01,93,6.92,6,Researcher
4792,21,Male,Low,Urban,7,4,3,8,Ambivert,4,8,8,8.93,64,44,97,83,3,4.49,75,3.31,103,8.39,3,Government Job
4793,20,Male,Medium,Rural,9,7,3,5,Ambivert,2,9,6,9.12,51,59,90,66,1,3.4,15,4.95,114,8.0,1,Business Analyst
4794,22,Other,Low,Urban,9,5,9,2,Introvert,3,9,5,7.98,76,84,85,45,2,2.48,7,11.86,52,5.97,7,Entrepreneur
4795,18,Female,Medium,Urban,7,8,3,5,Extrovert,7,4,1,7.27,75,83,50,88,3,5.58,41,11.27,36,4.21,6,Entrepreneur
4796,22,Other,Low,Urban,8,8,3,8,Extrovert,8,3,10,6.95,74,81,45,53,0,7.51,5,2.43,96,6.75,10,Entrepreneur
4797,19,Male,High,Urban,10,2,8,4,Ambivert,5,5,10,6.47,61,52,51,42,1,5.96,78,7.51,26,8.91,10,Software Engineer
4798,19,Other,Medium,Urban,3,5,4,3,Introvert,3,6,10,7.94,66,48,57,40,2,1.32,48,8.33,77,4.86,7,Entrepreneur
4799,21,Male,Medium,Rural,1,10,7,5,Introvert,1,8,9,7.96,50,44,64,70,1,8.23,10,2.54,105,6.54,7,Entrepreneur
4800,22,Female,Low,Urban,7,8,3,7,Ambivert,10,3,6,7.82,80,77,73,94,3,9.38,61,9.28,98,4.6,2,Data Scientist
4801,24,Male,Medium,Urban,8,3,8,2,Ambivert,1,6,3,9.11,89,71,65,84,1,4.96,29,11.88,30,8.7,4,Government Job
4802,21,Female,High,Rural,2,7,3,1,Extrovert,2,5,10,6.4,54,69,63,89,1,4.3,9,6.29,72,8.14,5,Data Scientist
4803,24,Female,High,Rural,9,3,5,5,Extrovert,5,7,7,8.68,77,88,97,49,4,3.07,86,6.49,29,6.69,9,Data Scientist
4804,21,Male,High,Urban,4,6,1,7,Ambivert,3,9,4,7.61,77,67,55,94,0,3.72,17,8.59,88,7.19,8,Business Analyst
4805,19,Male,Low,Rural,10,2,5,8,Introvert,7,7,3,6.96,57,76,75,99,1,6.8,61,9.37,117,7.23,8,Entrepreneur
4806,21,Female,Medium,Urban,9,6,6,8,Ambivert,2,6,7,8.73,63,67,75,70,4,7.93,8,9.9,19,8.77,9,Government Job
4807,19,Other,Low,Rural,3,6,7,10,Introvert,2,9,6,6.79,55,96,60,90,0,3.99,72,2.78,113,8.85,7,Software Engineer
4808,18,Male,High,Urban,8,8,2,9,Extrovert,3,10,4,6.92,67,99,69,90,3,4.06,5,10.01,95,7.33,6,Entrepreneur
4809,24,Female,Medium,Rural,2,5,2,1,Ambivert,1,4,10,9.99,86,82,88,56,3,5.06,79,10.64,65,5.47,9,Entrepreneur
4810,22,Female,High,Urban,3,1,9,7,Introvert,2,1,8,9.55,59,45,59,78,4,2.53,75,2.45,55,7.2,5,Business Analyst
4811,21,Other,Medium,Rural,1,8,10,10,Extrovert,5,8,2,8.79,96,80,93,99,4,9.34,1,2.39,108,6.78,5,Data Scientist
4812,19,Male,Medium,Urban,5,9,1,8,Ambivert,3,6,6,7.26,84,83,99,79,3,7.35,80,7.51,18,7.95,3,Entrepreneur
4813,20,Female,Low,Urban,4,1,2,6,Ambivert,10,6,3,8.15,84,68,81,87,2,4.9,25,6.97,61,8.32,9,Researcher
4814,24,Other,Medium,Urban,1,5,2,10,Extrovert,6,5,8,6.51,66,43,89,55,0,2.1,8,11.8,36,7.19,2,Researcher
4815,21,Female,High,Rural,10,6,10,4,Ambivert,2,10,8,7.34,95,57,98,66,0,8.64,4,4.94,45,6.58,10,Data Scientist
4816,23,Male,Medium,Rural,9,4,7,7,Extrovert,8,3,1,6.27,76,54,58,55,4,5.35,91,7.9,43,8.28,3,Government Job
4817,18,Other,High,Urban,6,2,6,3,Introvert,4,6,2,8.44,73,64,50,91,0,8.17,93,7.07,55,6.23,4,Data Scientist
4818,18,Female,Low,Urban,6,5,9,2,Ambivert,3,1,4,9.43,59,43,53,80,2,1.3,16,7.36,75,6.39,1,Entrepreneur
4819,20,Other,High,Urban,2,4,7,6,Extrovert,5,7,1,9.24,97,53,75,84,0,3.46,61,8.6,67,4.09,2,Researcher
4820,19,Male,Medium,Urban,7,7,3,2,Extrovert,8,6,3,9.42,66,98,55,43,4,6.6,46,7.38,30,4.36,5,Software Engineer
4821,21,Other,High,Rural,9,6,3,6,Introvert,9,5,4,6.7,94,89,42,81,1,5.39,38,2.07,69,6.15,6,Software Engineer
4822,24,Male,High,Rural,6,3,1,10,Ambivert,1,3,10,8.6,82,56,96,92,1,3.66,58,10.44,103,4.04,6,Researcher
4823,19,Female,Medium,Rural,8,9,8,3,Extrovert,4,8,3,9.83,82,73,61,66,4,2.81,82,4.01,31,5.02,3,Data Scientist
4824,18,Male,High,Urban,5,4,1,2,Extrovert,6,4,5,9.13,66,92,82,93,1,3.72,5,4.31,32,7.4,4,Business Analyst
4825,19,Female,Medium,Urban,2,5,2,8,Extrovert,6,9,10,6.01,67,58,44,48,0,7.68,67,8.48,115,7.14,9,Business Analyst
4826,18,Female,Low,Rural,4,3,7,4,Ambivert,9,9,7,9.53,98,68,92,64,4,2.65,37,6.78,51,6.83,1,Software Engineer
4827,19,Male,High,Rural,1,8,1,4,Ambivert,1,5,8,8.82,93,61,41,63,4,6.34,55,7.74,74,8.13,9,Data Scientist
4828,20,Female,Low,Rural,1,7,4,7,Introvert,5,7,8,6.49,87,53,51,97,4,4.81,13,6.97,43,5.81,8,Entrepreneur
4829,22,Other,High,Rural,6,7,9,8,Introvert,10,6,2,7.26,56,75,84,67,1,7.87,79,6.18,119,7.3,4,Researcher
4830,20,Female,High,Urban,2,8,8,9,Introvert,1,6,1,6.47,98,41,96,57,3,2.81,53,6.83,105,7.22,4,Software Engineer
4831,20,Male,Low,Urban,6,7,8,10,Ambivert,6,4,6,8.92,75,84,41,83,1,3.43,31,3.41,109,7.3,5,Business Analyst
4832,22,Other,High,Urban,1,3,3,8,Extrovert,9,10,1,6.01,97,46,76,65,4,4.59,30,11.69,101,7.37,10,Business Analyst
4833,22,Other,High,Rural,10,3,5,4,Ambivert,4,8,6,7.86,50,67,94,49,0,2.5,68,7.75,103,8.01,2,Entrepreneur
4834,21,Female,Low,Urban,3,2,4,2,Ambivert,10,10,7,10.0,60,98,58,88,3,5.15,16,4.87,36,7.04,7,Entrepreneur
4835,24,Female,High,Rural,9,1,8,10,Ambivert,10,3,9,9.4,59,93,63,83,4,4.74,3,9.13,68,8.38,2,Business Analyst
4836,24,Male,Medium,Rural,2,5,7,5,Introvert,9,5,10,8.35,80,47,44,73,1,9.91,87,10.8,91,6.14,7,Data Scientist
4837,21,Other,High,Rural,8,4,7,7,Extrovert,3,1,10,8.78,74,68,65,85,2,6.34,5,4.96,95,8.87,5,Business Analyst
4838,20,Male,High,Rural,6,2,10,2,Ambivert,7,1,1,8.41,50,49,67,77,4,1.63,63,5.25,59,4.17,7,Researcher
4839,20,Female,High,Rural,6,1,10,4,Introvert,5,9,7,9.24,92,60,74,50,0,5.14,29,6.39,117,4.67,1,Data Scientist
4840,18,Other,Low,Urban,7,3,7,6,Ambivert,10,4,4,9.54,52,74,58,53,2,8.91,74,4.17,66,4.42,9,Entrepreneur
4841,18,Male,Medium,Urban,5,6,1,8,Extrovert,1,9,9,9.07,97,43,70,94,2,8.8,90,10.1,72,6.19,4,Government Job
